公司代碼,公司名稱,公司類別(大),公司類別(小),公司人數,公司資本額
5tfbpa0,雨揚科技股份有限公司,社會／人文科學研發業,零售業,190人,5500萬元
1a2x6bi9st,元又興業股份有限公司,其他醫療保健服務業,醫療儀器、試劑及藥品之進口及銷售,暫不提供,6000萬元
1a2x6bkwho,奧米科技有限公司,電腦軟體服務業,資訊軟體服務業,30人,200萬元
1a2x6bl0r4,香港商點子建有限公司台灣分公司,其它軟體及網路相關業,其它軟體及網路相關業,7人,150萬元
1a2x6bkdgd,世紀離岸風電設備股份有限公司,其他相關製造業,離岸風電水下基礎,暫不提供,10億
1a2x6bk9q1,璟龍國際有限公司,綜合商品批發代理業,綜合商品批發代理業,50人,500萬元
1a2x6biqyo,宏匯集團_宏匯思源股份有限公司,不動產經營業,商業不動產開發興建營運,150人,13億2000萬元
1a2x6bi0fy,中興保全科技股份有限公司,保全樓管相關業,社會安全產業,2600人,45億1100萬元
1a2x6bl44k,優識文化股份有限公司,廣告行銷公關業,品牌行銷、影音創作,15人,1000萬元
1a2x6bl04a,星翔數位有限公司,其它軟體及網路相關業,其它軟體及網路相關業,暫不提供,100萬元
60hz174,實用科技股份有限公司,電腦軟體服務業,軟體技術服務業,暫不提供,400萬元
avyw6d4,銀泰科技股份有限公司,精密儀器相關製造業,精密機械零件製造業,500人,10億
b4gojag,小婷電腦有限公司,電腦及其週邊設備製造業,網際網路/網路拍賣/電腦批發業,50人,500萬元
12muc1js,家巧實業股份有限公司,其他電子零組件相關業,製造業,15人,2100萬元
avyw6d4,銀泰科技股份有限公司,精密儀器相關製造業,精密機械零件製造業,500人,10億
b4gojag,小婷電腦有限公司,電腦及其週邊設備製造業,網際網路/網路拍賣/電腦批發業,50人,500萬元
60hz174,實用科技股份有限公司,電腦軟體服務業,軟體技術服務業,暫不提供,400萬元
1a2x6bk0ys,翔賀保全股份有限公司,保全樓管相關業,保全樓管相關,130人,6500萬元
1a2x6bi9an,BMW總代理經銷商_鎔德股份有限公司,汽機車及其零配件╱用品零售業,汽機車及其零配件╱用品零售業,190人,4億
1a2x6bi80a,GIS-KY(6456)業成集團_英特盛科技股份有限公司,光電產業,電子相關製造業,暫不提供,暫不提供
1a2x6bjrfd,第一資優教育事業股份有限公司,補習班,補習班,暫不提供,1000萬元
1a2x6bi8ln,凡谷興業有限公司,其它軟體及網路相關業,其它軟體及網路相關業,暫不提供,1億6000萬元
1a2x6bkpdn,濬瑒有限公司,汽機車及其零配件用品╱批發業,汽機車及其零配件用品╱批發業,暫不提供,暫不提供
1a2x6blb6i,Q Taxi_優酷國際有限公司,汽車客運業,計程車車隊,暫不提供,暫不提供
1a2x6bks0p,高雄萬豪酒店_Kaohsiung Marriott Hotel _朕豪大酒店股份有限公司,旅館業,旅館業,暫不提供,暫不提供
1a2x6bj26c,麻豆子有限公司,餐館業,連鎖餐飲加盟企業、食品原料零售,暫不提供,800萬元
ckkyqvc,富邦媒體科技股份有限公司(富邦momo),百貨相關業,電視購物/網路購物/型錄購物,2400人,暫不提供
wedkfxs,千山淨水股份有限公司,百貨相關業,C-3百貨零售相關業,250人,3500萬元
cyvaeww,玖東興業股份有限公司,其他電子零組件相關業,電子模組製造業,50人,1億7800萬元
1a2x6bk0f4,拓思資訊股份有限公司,電腦軟體服務業,電腦軟體服務業,20人,1200萬元
1a2x6bjz8m,智影顧問股份有限公司,電腦軟體服務業,PIMQ 透過人工智慧與物聯網的應用，創造一個智能工業與零售管理模式與平台，並讓製造商與零售產業皆能妥善升級。希望您也加入這個重要的發展時刻！,15人,2900萬元
1a2x6bledt,懿品霖國際貿易有限公司,綜合商品批發代理業,綜合商品批發代理業,5人,暫不提供
1a2x6bksev,墨海樓國際藝術研究有限公司,藝文服務業,藝文服務業、國際貿易業,暫不提供,暫不提供
1a2x6bkl1b,臺鹽綠能股份有限公司,光電產業,太陽能光電產業,60人,3億6700萬元
1a2x6bldyt,東方信息服務有限公司,廣告行銷公關業,廣告行銷公關業,30人,800萬元
13igcmdk,振大纖維股份有限公司,紡織成衣業,一般製造業,200人,4億9765萬元
cmc6g0w,斯邁德科技股份有限公司,被動電子元件製造業,被動電子元件製造業,20人,184萬元
wexyfjs,嘉利科技股份有限公司,電腦系統整合服務業,H-8網際網路相關業,150人,2億
7fncpfs,協崑股份有限公司,其他半導體相關業,半導體廠房設備器具設計買賣相關業務,200人,5000萬元
5wthkkw,緯創資通股份有限公司,電腦及其週邊設備製造業,資訊通訊產品軟硬體,80000人,277億
1a2x6bl6o7,兆竑投資開發股份有限公司,不動產經營業,不動產交易平台經營及AIoT應用方案商,10人,4500萬元
1a2x6bkd1f,宏嘉機車行,汽機車及其零配件／用品零售業,汽機車及其零配件／用品零售業,暫不提供,暫不提供
1a2x6bk3t8,創空間概念股份有限公司,建物裝修及裝潢業,創空間集團就像一本設計界的百科全書。匯集工業、建築、室內設計、品牌代理等...聚合擅長各種風格的設計界人才，彼此融合貢獻，透過理性的組織規劃，將因,100人,4000萬元
o5ilsp4,長延興業股份有限公司,綜合商品批發代理業,進出口貿易公司,20人,1200萬元
d0q577c,雙喬國際股份有限公司  (HANSSEM OZEN台灣總代理),網際網路相關業,網際網路相關業,50人,3100萬元
1a2x6bl2sf,醫優科技股份有限公司,電腦軟體服務業,電腦軟體服務業,暫不提供,暫不提供
1a2x6bkuys,洪忍文創美學國際有限公司,藝文服務業,藝文服務業,暫不提供,2000萬元
61caieo,東柏資訊科技股份有限公司,電腦軟體服務業,系統軟體相關業,40人,5000萬元
1a2x6bj6mr,靖達精密科技有限公司,專用生產機械製造修配業,專用生產機械製造修配業,20人,4330萬元
1a2x6biy59,國揚生技有限公司,醫療器材製造業,醫療器材製造業,25人,150萬元
1a2x6ble7o,點點設計有限公司,廣告行銷公關業,平面文宣設計、動畫影片製作、網頁設計、活動展場、會議執行,12人,100萬元
dctb5qo,銀泰佶聯合生技股份有限公司,藥品／化妝品及清潔用品批發業,生技，醫療器材，保健食品，保養品，個人用品,40人,1億2200萬元
gajfbtk,新泰工業股份有限公司,電腦及其週邊設備製造業,高頻訊號傳輸及特製電線電纜研發製造,300人,5億4000萬元
13igcmdk,振大纖維股份有限公司,紡織成衣業,一般製造業,200人,4億9765萬元
dctb5qo,銀泰佶聯合生技股份有限公司,藥品／化妝品及清潔用品批發業,生技，醫療器材，保健食品，保養品，個人用品,40人,1億2200萬元
vz8796o,佳楠精密電子股份有限公司,其他電子零組件相關業,RF通訊、高頻率、微波及毫微波信號組件,70人,8800萬元
1a2x6blb1k,美福貿易股份有限公司,儲配╱運輸物流業,食品進口業、倉儲物流運輸業、批發及賣場零售業、餐飲服務業,450人,3億
r9bbv4w,均牧實業股份有限公司,其他金屬相關製造業,其他金屬相關製造業、汽車零件製造業、鋁合金製品,50人,2000萬元
wexyfjs,嘉利科技股份有限公司,電腦系統整合服務業,H-8網際網路相關業,150人,2億
1a2x6bksev,墨海樓國際藝術研究有限公司,藝文服務業,藝文服務業、國際貿易業,暫不提供,暫不提供
1a2x6bldyt,東方信息服務有限公司,廣告行銷公關業,廣告行銷公關業,30人,800萬元
o5ilsp4,長延興業股份有限公司,綜合商品批發代理業,進出口貿易公司,20人,1200萬元
cmc6g0w,斯邁德科技股份有限公司,被動電子元件製造業,被動電子元件製造業,20人,184萬元
d0q577c,雙喬國際股份有限公司  (HANSSEM OZEN台灣總代理),網際網路相關業,網際網路相關業,50人,3100萬元
1a2x6bkuys,洪忍文創美學國際有限公司,藝文服務業,藝文服務業,暫不提供,2000萬元
1a2x6bl6o7,兆竑投資開發股份有限公司,不動產經營業,不動產交易平台經營及AIoT應用方案商,10人,4500萬元
aq2zjyo,齊裕營造股份有限公司,建築工程業,營建水泥相關業,500人,5億5000萬元
61caieo,東柏資訊科技股份有限公司,電腦軟體服務業,系統軟體相關業,40人,5000萬元
fr19ld4,台灣半導體股份有限公司,半導體製造業,半導體研發製造、銷售,2000人,24億7305萬元
1a2x6bl86d,豐仕汽車股份有限公司,汽機車及其零配件╱用品零售業,汽機車及其零配件╱用品零售業,80人,8億1000萬元
1a2x6biy59,國揚生技有限公司,醫療器材製造業,醫療器材製造業,25人,150萬元
7pqvekw,紅豆食府_食昌企業股份有限公司,餐館業,餐飲服務業,200人,暫不提供
1a2x6biobx,中國遠洋企業股份有限公司,海運,船務代理業、海運承攬業,100人,1000萬元
1a2x6biczb,品笳紙器股份有限公司,紙相關製造業,紙相關製造業,58人,1億7000萬元
giit44g,至佳電子股份有限公司,電腦及其週邊設備製造業,電子業,155人,1億
18pcqfps,精誠資訊股份有限公司,電腦系統整合服務業,資訊服務業,2000人,26億7000萬元
1a2x6blcd9,美商時豪科技股份有限公司,網際網路相關業,遊戲、軟體相關產業,20人,暫不提供
155a2li8,展晟照明股份有限公司,家庭電器／設備及用品批發業,照明通路業和供應商,230人,1億9300萬元
18iikc80,淳億工程顧問有限公司,環境衛生及污染防治服務業,環境工程顧問業,暫不提供,500萬元
10t0qwzc,岳峰精密化學股份有限公司,化學原料製造業,工程/材料買賣業,65人,1億
13s8moe0,茶籽堂_捷順企業股份有限公司,百貨相關業,綜合商品零售業,50人,暫不提供
gl5vglk,冠億集團_冠億齒輪股份有限公司,專用生產機械製造修配業,專業級氣動手工具製造/品牌商、高精密機械零組件製造商,410人,4億
12tgvdu8,義聯電資訊股份有限公司,網際網路相關業,B22 網際網路相關業,30人,2億1600萬元
1a2x6bjw8z,熊互聯科技股份有限公司,電腦軟體服務業,電腦軟體服務業,暫不提供,2000萬元
r9bbv4w,均牧實業股份有限公司,其他金屬相關製造業,其他金屬相關製造業、汽車零件製造業、鋁合金製品,50人,2000萬元
abdz5yx,東森購物_電視購物_東森得易購股份有限公司,百貨相關業,批發零售百貨流通業,2200人,40億
5tlomsg,聯合通商電子商務股份有限公司,電腦軟體服務業,H-6軟體相關業,100人,4億
1a2x6bkzy3,遠鴻國際開發有限公司,其他營造業,其他營造業,5人,1000萬元
agf7nww,永慶房產集團_永慶房屋仲介股份有限公司,不動產經營業,不動產相關業,3000人,暫不提供
cqrrbm0,安創科技股份有限公司,電腦系統整合服務業,弱電系統代理及整合商,14人,1000萬元
ap7sw2g,漢軍科技股份有限公司,電腦及其週邊設備製造業,門禁系統製造業,暫不提供,1億416萬元
1a2x6bj1x1,艾力特科技有限公司,電腦系統整合服務業,電腦系統整合服務業,50人,1200萬元
12mryz1s,富呈科技股份有限公司,管線／管道工程相關業,工程業,60人,暫不提供
5tlomsg,聯合通商電子商務股份有限公司,電腦軟體服務業,H-6軟體相關業,100人,4億
1a2x6bj2rz,帝盟國際有限公司,其他醫療保健服務業,其他醫療保健服務業,暫不提供,暫不提供
1a2x6bkkqh,新叡光電股份有限公司,其他電子零組件相關業,其他電子零組件相關業,10人,2000萬元
fr19ld4,台灣半導體股份有限公司,半導體製造業,半導體研發製造、銷售,2000人,24億7305萬元
olwnzu0,沛然資訊有限公司,電腦軟體服務業,金融大數據,暫不提供,暫不提供
1a2x6bldsa,柏帝能源股份有限公司,金屬結構及建築組件製造業,太陽光電系統支架設計、加工,20人,400萬元
1a2x6blafo,烽泰科技有限公司,其他金融及輔助業,其他金融及輔助業,105人,暫不提供
uk5b0uo,龍熒企業股份有限公司,生化科技研發業,醫藥醫材生化科技業,65人,1億
acvsce8,世德工業股份有限公司_SUMEEKO,汽車及其零件製造業,汽車零配件製造商,200人,3億6528萬元
5ut9ji0,薪宇科技股份有限公司,玻璃及玻璃製品製造業,石英及玻璃,75人,1億
1a2x6bjimk,汎德永業汽車股份有限公司,汽機車及其零配件用品╱批發業,汽機車及其零配件用品／批發業,1600人,暫不提供
4bj3ik0,旭海國際科技股份有限公司,網際網路相關業,網際網路資訊相關業、旅遊及生活娛樂整合行銷,100人,1億2000萬元
1xloqdc,財團法人中國生產力中心,工商顧問服務業,企管及其他工商顧問(本中心汐止總部交通便捷，距汐科站步行10分鐘內可達),450人,1000萬元
glgqd4o,錩鋼精密科技股份有限公司,其他電子零組件相關業,連接器 / 無線通訊 / 自動化控制設備 / 精密模具,212人,1億3500萬元
1a2x6bjfks,樂活多媒體有限公司,網際網路相關業,網站架設相關產業（網頁設計、客製化網站開發、跨系統整合應用等各種系統開發與品牌視覺設計）,10人,330萬元
1a2x6bimhv,欣美生醫股份有限公司,其他醫療保健服務業,醫療儀器買賣及器材批發與零售,暫不提供,1億8萬元
1a2x6bkw2z,無事嚴選食材有限公司,食品什貨零售業,食品零售業,暫不提供,暫不提供
7e9czbc,中鋼保全股份有限公司,保全樓管相關業,住家.廠房.系統保全相關業,1700人,2億5000萬元
b4fehvs,台灣理財通有限公司,工商顧問服務業,其他金融及輔助業,50人,500萬元
1a2x6bkl7y,誼嘉生技有限公司,綜合商品批發代理業,綜合商品批發代理業,暫不提供,暫不提供
1a2x6bj5p9,福翌開發建設有限公司,建築工程業,建築工程業,暫不提供,暫不提供
1a2x6bjw8z,熊互聯科技股份有限公司,電腦軟體服務業,電腦軟體服務業,暫不提供,2000萬元
1a2x6bl0ew,聚典資訊股份有限公司,電腦軟體服務業,電腦軟體服務業,25人,900萬元
1a2x6bjuuv,飛達快遞_欣晨交通有限公司,儲配╱運輸物流業,快遞/運輸/物流業,58人,4000萬元
7e9czbc,中鋼保全股份有限公司,保全樓管相關業,住家.廠房.系統保全相關業,1700人,2億5000萬元
cjnkwo0,益詮精密股份有限公司,其他金屬相關製造業,金屬原料及金屬加工業,100人,2900萬元
4bj3ik0,旭海國際科技股份有限公司,網際網路相關業,網際網路資訊相關業、旅遊及生活娛樂整合行銷,100人,1億2000萬元
1a2x6biqlu,悅暉行銷顧問有限公司,廣告行銷公關業,廣告行銷公關業,暫不提供,暫不提供
10tej1bk,福和生鮮農產股份有限公司,農／畜／水產品批發業,農產品供應電商,250人,1億2000萬元
1xloqdc,財團法人中國生產力中心,工商顧問服務業,企管及其他工商顧問(本中心汐止總部交通便捷，距汐科站步行10分鐘內可達),450人,1000萬元
1a2x6blbhz,瑞凡德不動產有限公司,不動產經營業,不動產經營與管理,暫不提供,暫不提供
1a2x6blcob,綠來科技股份有限公司,其他醫療保健服務業,發展生物基 / 生物可分解塑膠材料為主的技術及應用市場,10人,3145萬元
1a2x6bkino,高雄市私立英語特區外語文理短期補習班,補習班,補習班,暫不提供,500萬元
1a2x6bk0z1,內容電力股份有限公司,網際網路相關業,網際網路相關業,暫不提供,1500萬元
5ucjyv4,尊博科技股份有限公司,電腦軟體服務業,博弈產業遊戲及商用遊戲機研發及製造,200人,4億
a975vzs,正淩精密工業股份有限公司,電腦及其週邊設備製造業,電子零件製造業,400人,3億
1a2x6bjv6v,艾新科環保材料有限公司,其他電子零組件相關業,其他電子零組件相關業,暫不提供,暫不提供
wcx3g2w,曼迪傳播有限公司,廣播電視節目供應業,商品肖像授權/繪本出版發行/影音出版發行/電視、電影卡通版權買賣,29人,暫不提供
1a2x6bl1ep,旅幸福管理顧問股份有限公司,旅館業,旅館業,暫不提供,暫不提供
1a2x6blcno,營滿有限公司,綜合商品批發代理業,提供市場上打造多元、創意廣泛的網路產品組合 2.商業遊戲系統軟體研發及APP應用程式開發,暫不提供,100萬元
1a2x6bkino,高雄市私立英語特區外語文理短期補習班,補習班,補習班,暫不提供,500萬元
fsx8rcw,醫療財團法人徐元智先生醫藥基金會亞東紀念醫院,醫院,醫療業,3200人,暫不提供
1a2x6blcob,綠來科技股份有限公司,其他醫療保健服務業,發展生物基 / 生物可分解塑膠材料為主的技術及應用市場,10人,3145萬元
1a2x6bk0z1,內容電力股份有限公司,網際網路相關業,網際網路相關業,暫不提供,1500萬元
wcx3g2w,曼迪傳播有限公司,廣播電視節目供應業,商品肖像授權/繪本出版發行/影音出版發行/電視、電影卡通版權買賣,29人,暫不提供
1a2x6bjv6v,艾新科環保材料有限公司,其他電子零組件相關業,其他電子零組件相關業,暫不提供,暫不提供
1a2x6bl1ep,旅幸福管理顧問股份有限公司,旅館業,旅館業,暫不提供,暫不提供
1a2x6blcno,營滿有限公司,綜合商品批發代理業,提供市場上打造多元、創意廣泛的網路產品組合 2.商業遊戲系統軟體研發及APP應用程式開發,暫不提供,100萬元
5qkelsg,佳世達科技股份有限公司,電腦及其週邊設備製造業,無線通信/ 光電/ 多媒體產業/ 醫療器材/ 智能方案/ 電腦周邊,9000人,154億
ag3ab4g,亞致力物流股份有限公司,貨運承攬業,國際物流，航空、 船舶貨運承攬業 ， JIT全球物流,100人,1500萬元
1a2x6bl3tp,傲索科技有限公司,電腦系統整合服務業,備份管理、資訊可用性、資訊管理、資訊安全、雲端服務與勒索病毒還原服務,7人,600萬元
5o3jjw8,康舒科技股份有限公司,其他電子零組件相關業,電子業,1300人,52億
cl391y0,極限健身中心_極強股份有限公司,運動服務業,娛樂運動健身相關業,400人,7000萬元
1a2x6bj8w5,元佳宇有限公司,其他化學相關製造業,其他化學相關製造業,暫不提供,暫不提供
aetgkow,台灣三浦工業股份有限公司,鍋爐及原動機製造修配業,機器製造業、銷售販賣、售後維修保養服務、工程規劃,110人,3億4000萬元
1a2x6bkng5,沐恩生醫光電股份有限公司,其他醫療保健服務業,生技醫學相關業,10人,1500萬元
ab3nuoo,近鐵運通股份有限公司,貨運承攬業,國際物流業(海空運承攬、報關、倉儲),350人,5億8200萬元
jap2040,醫療財團法人羅許基金會羅東博愛醫院,醫院,醫院療養看護業,1700人,暫不提供
1a2x6bjsqz,百川精密股份有限公司,精密儀器相關製造業,工程塑膠製品與精密機械設備零組件,暫不提供,暫不提供
1a2x6bjb76,德百通企業有限公司,汽機車及其零配件╱用品零售業,網路電商/汽車美容百貨用品批發零售業,12人,200萬元
wdp0jq0,一宇數位科技股份有限公司,網際網路相關業,"人才管理,HRD, HCM,行動學習,數位學習,數位學習雲端服務,SaaS, 人力資源",50人,4000萬元
1a2x6bjiol,康和皇家生活事業股份有限公司,工商顧問服務業,孕產相關商品及月子服務,暫不提供,5800萬元
2eyzq7c,聯華氣體工業股份有限公司,其他相關製造業,工業氣體製造業,400人,53億
1a2x6bi3l7,衛宇檢驗科技股份有限公司,環境衛生及污染防治服務業,環境衛生及污染防治服務業,40人,1000萬元
1a2x6bjarb,和澄科技股份有限公司,IC設計相關業,代理專業研發工具、FPGA平台、高速AD/DA、SDR平台之銷售及整合,5人,400萬元
b6sps8o,力新國際文化事業股份有限公司,文教／育樂用品零售業,文教／育樂用品零售業,90人,暫不提供
19huomw,工研院 _財團法人工業技術研究院,其他專業／科學及技術業,工商顧問,6200人,暫不提供
1a2x6biywd,國立清華大學_服務創新與分析研究中心,大專校院教育事業,資訊軟體系統,暫不提供,暫不提供
1a2x6bjgsz,瑞保網路科技股份有限公司,網際網路相關業,Fintech P2P Lending,暫不提供,1億
auuccco,雃博股份有限公司,醫療器材製造業,醫療器材自有品牌，從研發設計到生產製造與業務行銷，致力成為傷口照護與呼吸治療的領導品牌。,650人,10億900萬元
1a2x6bk51r,委豔機械板金企業有限公司,金屬加工用機械製造修配業,金屬加工用機械製造修配業,暫不提供,暫不提供
1a2x6bi1k4,台灣普客二四股份有限公司,停車場業,停車場開發管理,暫不提供,5億
xld7izs,東立工業股份有限公司,金屬手工具製造業,手工具製造業,40人,暫不提供
6u0k7e8,財團法人台灣建築中心,建築工程業,建築工程業,40人,暫不提供
1a2x6blecd,獨大科技有限公司,專用生產機械製造修配業,專用生產機械製造修配業,暫不提供,6000萬元
1a2x6bkfxz,台灣綠葉國際股份有限公司,傳直銷相關業,傳直銷相關業,暫不提供,暫不提供
1a2x6bibnx,PG美人網_霈姬時尚股份有限公司,網際網路相關業,網路、門市女包零售,130人,8000萬元
1a2x6bl3tp,傲索科技有限公司,電腦系統整合服務業,備份管理、資訊可用性、資訊管理、資訊安全、雲端服務與勒索病毒還原服務,7人,600萬元
wgi0aao,台灣國際物業_台灣國際公寓大廈管理維護有限公司,保全樓管相關業,豪宅物業管理維護保全資訊相關業,800人,1000萬元
1a2x6bkbfz,街口電子支付股份有限公司,網際網路相關業,電子支付業,160人,5億1000萬元
1a2x6bkfxz,台灣綠葉國際股份有限公司,傳直銷相關業,傳直銷相關業,暫不提供,暫不提供
1a2x6bktw4,永慶不動產蘆洲捷運站前加盟店_鴻醴有限公司,其他不動產業,永慶不動產蘆洲捷運站前加盟店,暫不提供,暫不提供
60p1xw8,theLOOP inc樂譜文創_如平實業股份有限公司,餐館業,餐飲娛樂服務業,250人,暫不提供
150zeqls,品賀企業股份有限公司,其他金屬相關製造業,金屬相關業,80人,6000萬元
18n1nug8,瑞士商梅特勒托利多股份有限公司台灣分公司,機械器具批發業,精密儀器、秤重、檢測系統銷售,45人,1000萬元
1a2x6bjgsz,瑞保網路科技股份有限公司,網際網路相關業,Fintech P2P Lending,暫不提供,1億
1a2x6bkbfz,街口電子支付股份有限公司,網際網路相關業,電子支付業,160人,5億1000萬元
1a2x6bjefd,方形糖創意數位有限公司,廣告行銷公關業,數位行銷 / 網頁設計,32人,500萬元
oe84aqo,德義資訊股份有限公司,電腦軟體服務業,資訊軟體服務,230人,1億
wekjlls,華碩雲端股份有限公司,網際網路相關業,雲端儲存平台、物聯網應用平台,暫不提供,5億
1a2x6bldvp,正大貿易有限公司,網際網路相關業,電商平台親子生活用品,暫不提供,暫不提供
cx33jk0,豐穗國際股份有限公司,電腦系統整合服務業,"軟體及網路相關業,3C多媒體業,貿易商",暫不提供,1億
10yutkds,吉恩立數位科技股份有限公司,電腦軟體服務業,電腦軟體業,85人,1億4000萬元
1a2x6blc05,鑫達特有限公司,電腦軟體服務業,遊戲APP開發/遊戲系統客服服務,300人,2億
1a2x6bkxqr,美福室內裝修有限公司,室內設計業,室內設計業,暫不提供,暫不提供
1a2x6bi8ln,凡谷興業有限公司,其它軟體及網路相關業,其它軟體及網路相關業,暫不提供,1億6000萬元
13kxf0xk,甲山林建設機構_甲山林廣告股份有限公司,不動產經營業,建設營造/代銷仲介/觀光旅館/數位娛樂,600人,14億6600萬元
b8zvd48,湛天創新科技股份有限公司,電腦軟體服務業,資訊服務業,暫不提供,6445萬元
1a2x6bldvp,正大貿易有限公司,網際網路相關業,電商平台親子生活用品,暫不提供,暫不提供
5wthkkw,緯創資通股份有限公司,電腦及其週邊設備製造業,資訊通訊產品軟硬體,80000人,277億
d8bhh7c,揚鼎國際開發有限公司,不動產經營業,不動產廣告企劃,40人,1000萬元
28u1up4,冠杰企業有限公司,建築工程業,營建水泥相關業,18人,2000萬元
7fa3zeg,康廷工程顧問企業有限公司,環境衛生及污染防治服務業,環保及公共衛生相關業,160人,1000萬元
110pupu8,承甲室內裝修工程有限公司,建物裝修及裝潢業,室內設計 / 商業空間設計 / 室內裝修工程/建材傢具裝潢相關業,50人,5000萬元
dcgcoj4,捷進國際文教事業有限公司,其他教育服務業,企管人力及其他工商顧問,25人,800萬元
ko9cpyg,龍華科技大學,其他教育服務業,大專院校,350人,暫不提供
1a2x6bi6ox,天地人葡萄酒商行,其他零售業,葡萄酒進口商,11人,100萬元
1a2x6bj4lv,達鈦科技實業有限公司,電腦系統整合服務業,電腦系統整合服務業,暫不提供,100萬元
pr194vs,捷安特 YouBike_巨大機械工業股份有限公司,自行車及其零件製造業,"自行車製造, 銷售及服務",2100人,37億5000萬元
b8zvd48,湛天創新科技股份有限公司,電腦軟體服務業,資訊服務業,暫不提供,6445萬元
coawqow,大豐環保科技股份有限公司,環境衛生及污染防治服務業,環保科技/資源回收/廢棄物清除,430人,4億
wiuk154,元大金融控股股份有限公司(元大金控) (元大證券) (元大銀行),金融控股業,金融相關業,14000人,1168億623萬元
1a2x6bl06t,羅森數位有限公司,百貨相關業,批發零售業,20人,1000萬元
ay0hyc8,康和綜合證券股份有限公司,證券及期貨業,證券金融業,800人,62億6000萬元
dee0uig,瑞竣科技股份有限公司,網際網路相關業,以地理資訊系統(GIS)為核心的資訊公司，為Google企業合作夥伴，推廣空間資訊的加值應用！,85人,2100萬元
1a2x6bjirt,創藝美食餐飲有限公司,餐館業,日式小農鍋物餐飲連鎖企業,暫不提供,暫不提供
1a2x6bix81,必應創造股份有限公司,藝文服務業,創作及藝術表演輔助,285人,3億5000萬元
gnx8oow,員邦室內裝修設計股份有限公司,室內設計業,室內設計裝修,50人,1億2000萬元
1a2x6bkbqi,鴻華國際科技股份有限公司,其他電子零組件相關業,自動光學檢測(機器視覺)/消費性電子產品,55人,1億
1a2x6bi616,敏盛醫療體系_敏盛綜合醫院,醫院,醫療服務,1100人,暫不提供
5yykdbs,奇美集團_新視代科技股份有限公司,消費性電子產品製造業,家電、電子資訊相關,250人,10億5000萬元
28u1up4,冠杰企業有限公司,建築工程業,營建水泥相關業,18人,2000萬元
7fa3zeg,康廷工程顧問企業有限公司,環境衛生及污染防治服務業,環保及公共衛生相關業,160人,1000萬元
110pupu8,承甲室內裝修工程有限公司,建物裝修及裝潢業,室內設計 / 商業空間設計 / 室內裝修工程/建材傢具裝潢相關業,50人,5000萬元
b8zvd48,湛天創新科技股份有限公司,電腦軟體服務業,資訊服務業,暫不提供,6445萬元
1a2x6bldvp,正大貿易有限公司,網際網路相關業,電商平台親子生活用品,暫不提供,暫不提供
1a2x6bif8e,彌月房產後護理之家,其他醫療保健服務業,產後護理之家(月子中心),50人,暫不提供
13kxf0xk,甲山林建設機構_甲山林廣告股份有限公司,不動產經營業,建設營造/代銷仲介/觀光旅館/數位娛樂,600人,14億6600萬元
cn6qyuo,Expeditors_勁達物流股份有限公司,儲配／運輸物流業,運輸物流倉儲服務業,暫不提供,暫不提供
1a2x6bix81,必應創造股份有限公司,藝文服務業,創作及藝術表演輔助,285人,3億5000萬元
1a2x6bj4lv,達鈦科技實業有限公司,電腦系統整合服務業,電腦系統整合服務業,暫不提供,100萬元
gnx8oow,員邦室內裝修設計股份有限公司,室內設計業,室內設計裝修,50人,1億2000萬元
cly5g8o,Compuware_肯微科技股份有限公司,電腦及其週邊設備製造業,電腦及其週邊設備製造業,850人,5億
ko9cpyg,龍華科技大學,其他教育服務業,大專院校,350人,暫不提供
wbpde6o,和運租車股份有限公司,運輸工具設備租賃業,汽車長期租賃、汽車保修、中古車販賣、和運國際租賃,652人,12億6630萬元
1a2x6bl06t,羅森數位有限公司,百貨相關業,批發零售業,20人,1000萬元
9rn61mw,奧美廣告股份有限公司,廣告行銷公關業,廣告行銷公關業,170人,2500萬元
1a2x6bjnzk,博星數位股份有限公司,數位內容產業,數位內容產業,70人,1400萬元
5yfjhgo,嘉祥財信管理股份有限公司,其他金融及輔助業,金融服務業,100人,2500萬元
b8zvd48,湛天創新科技股份有限公司,電腦軟體服務業,資訊服務業,暫不提供,6445萬元
1a2x6bi616,敏盛醫療體系_敏盛綜合醫院,醫院,醫療服務,1100人,暫不提供
10u7ire8,宸鴻光電科技股份有限公司,光電產業,電子相關製造業,38000人,5億100萬元
1a2x6bjirt,創藝美食餐飲有限公司,餐館業,日式小農鍋物餐飲連鎖企業,暫不提供,暫不提供
1a2x6bkqtk,兆霖智能科技有限公司,電力機械器材製造修配業,中央監控系統工程,7人,1000萬元
180l298g,趙文弘建築師事務所,建築工程業,建築設計業,17人,暫不提供
1a2x6bjjvk,冠翰科技股份有限公司,電腦軟體服務業,資訊服務,暫不提供,暫不提供
1a2x6bkdy6,唯渥國際有限公司,其他商品批發業,線上遊戲推廣公司,暫不提供,暫不提供
5yykdbs,奇美集團_新視代科技股份有限公司,消費性電子產品製造業,家電、電子資訊相關,250人,10億5000萬元
1a2x6bkynt,湛積股份有限公司,其它軟體及網路相關業,電機控制及軟體平台開發,60人,3億650萬元
1a2x6bim0k,嘉寶利建設股份有限公司_Crystal Orange Construction PLC.(在台聯絡處),建築工程業,建築業,43人,暫不提供
1a2x6bkbqi,鴻華國際科技股份有限公司,其他電子零組件相關業,自動光學檢測(機器視覺)/消費性電子產品,55人,1億
