公司代碼,工作代碼,工作名稱,工資待遇,工資待遇(最低),工資待遇(最高),工作性質,工作敘述,需求人數,經驗要求,學歷要求,科系要求,語文條件,語言能力,擅長工具,工作技能,其他條件,應徵人數,經度,緯度
1a2x6bl96l,6zeaz,採購數據分析專員,"月薪35,000元以上",35000,9999999,市場調查／市場分析/電腦系統分析師/電子商務技術主管,1.採購部門數據收集分析，能善用Excel樞紐分析與統計分析函數協助各部門提升效益  //2.報表及統計圖表.具備解讀數據，分析市場需求及相關產品數據 //3.主管交辦事項  // //※熟稔Microsoft Office及大數據統計相關軟體 // //※有電子商務分析經驗者尤佳 面試會考Excel  // //請 帶 筆 電 展 示 您 常 用 的 大 數 據 統 計 相 軟 體(JMP/Rgui) 或 程 式 語 言,1人,3年以上,不拘,市場行銷相關/國際貿易相關,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,Excel/Outlook/PowerPoint,,".邏輯能力強、積極主動、負責任、細心、抗壓性高    .溝通能力良好，有團隊合作之精神   .喜歡學習新知，且學習能力佳  專業憑證：PMA市場產品行銷策略分析師,基礎採購檢定A.P.S.,認證採購管理師C.P.P.,採購業務人員基礎訓練,CEO網路行銷分析師(IMA標準級),CEO網路行銷規劃師(IMP進階級)",0~5人應徵,120.1882983,23.0064097
1a2x6bkynt,70ca3,數據最佳化演算法工程師 Data Optimization Algorithm Engineer,待遇面議,0,0,統計學研究員/演算法開發工程師/軟體設計工程師,"Job Description
1. 設計和建構基於統計 / 數學 / 最佳化模型之演算法的系統平台。
2. 從大數據中透過統計建模挖掘找出重要因子與潛在因素進行分析、預測與推薦，研發數學模型，提供解決方案。​
3. 主動洞察公司內外之統計實務問題，跨組織合作並提出解決方案。​
4. 建立分析結果數位可視化儀錶板報表，與 IT 協作將其結合至產品中。


Qualifications & Education Requirements
1. 統計 / 應用數學 / 數學 / 工業工程 / 建模 / 物理 / 數據科學 / 決策科學等資料科學相關領域碩士以上學位。
2. 碩士論文或產學合作專案與統計建模 / 工業統計 / 智慧製造 / 大數據領域相關，或曾發表過相關期刊文章。
3. 熟悉 DOE (實驗設計) / 可靠度分析 / Statistical Process Control (SPC) / Fault Detection & Classification (FDC) / 最佳化 / 智慧製造 / 時間序列 / 空間統計等一種以上實務統計 & 最佳化應用手法。
4. 具備良好的閱讀國際期刊之能力。


Preferred Skills
1. 具備良好的 Python 編寫程式實現數理與大數據分析能力，熟悉統計與機器學習演算法。
2. 熟悉至少一種 RDBMS 或 NoSQL 資料庫應用能力。
3. 具備良好的溝通整合能力，能與他領域之專家協同合作解決問題。
4. 擅長團隊合作且具獨立解決問題的能力。
5. 良好的英文閱讀與書寫能力。",1人,2年以上,碩士以上,,英文,聽 /中等、說 /中等、讀 /精通、寫 /精通,Python/R,,"1. 具雲端平台 ( AWS / GCP / Azure ) 與 Spark / Hadoop / PySpark 使用經驗者佳。 2. 熟悉資料分析可視化工具(如：PowerBI, Tableau )，且具實作經驗者佳。 3. 主動積極且熱衷資料科學，願意學習新知，成為公司的資料科學家。 4. 擅長撰寫乾淨且有效率的程式碼。 5. 投遞職缺請一併附上論文、發表之期刊或不限形式之作品集。",0~5人應徵,121.3879686,25.0514981
5lwuqew,72lok,QA測試工程師-數據管理中心,"月薪35,000~80,000元",35000,80000,軟韌體測試工程師/測試人員,"1. 專案測試範圍：手機端APP／產品網頁，具備互聯網產品測試經驗者。
2. 根據產品規格與設計規格撰寫Test Plan、Test Case。
3. 能正確判斷Bug優先級，並擔任上線與否的把關者。
4. 分析測試資料、釐清問題、提出改善建議並撰寫測試報告。
5. 追蹤問題處理狀況，直至問題修復或改善。
6.配合主管工作安排",1人,3年以上,專科、大學、碩士,,英文,聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂,,功能測試(function test)/問題追蹤處理(Bug tracking)/測試計劃及測試報告書撰寫,1. 具備3年以上測試相關工作經歷 2. 具備團隊合作的精神、正面且專業的態度、強烈的責任心、積極主動。 3. 具備Postman、Chrome 開發者工具經驗。 4. 可配合專案業務調整班段者尤佳。 #有以下經驗者，優先錄用 : 1. 有實際使用Shell / python 等任一開發工具經驗。 2. 有使用過任一前後端自動化測試相關工具經驗ex: selenium、appium等 3. 有使用 jmeter、apache benchmark 等壓測工具經驗 4. 熟悉JIRA、Confluence或其他管理工具,0~5人應徵,121.5439155,24.9817184
a5ifm8w,5cxpt,人工智慧及數據分析(WEB)工程師,"月薪35,000~50,000元",35000,50000,MES工程師/MIS程式設計師/系統維護／操作人員,"1. 網頁應用系統開發維護/2. 熟HTML, PHP, Java, MySql, MS SQL 等開發工具/3. 熟數據分析技巧及工具者佳",1人,3年以上,大學、碩士,資訊工程相關/資訊管理相關/電機電子工程相關,英文,聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂,,,"熟HTML, PHP, Java, MySql, MS SQL 等開發工具",6~10人應徵,120.3141337,22.5734226
1a2x6bj9j3,6tqjl,C.顧問類-顧問/資深顧問(數據分析),待遇面議,0,0,顧問人員,"1 其他專案指派及交辦事項 /2 金融機構風險管理或數據分析諮詢服務 /3 國內外金融服務數據資料分析、流程服務 /4 專案執行與規劃//其他條件：/1.熟悉統計工具(SaS, R等)、大數據分析(python, Java等)或SQL軟體/2.了解金融機構業務流程，金融業經歷一年以上為佳/",1~2人,2年以上,專科、大學、碩士,企業管理相關/一般數學相關/財稅金融相關,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,,,,11~30人應徵,121.5610091,25.0342313
1a2x6bj8og,71n7g,前端開發工程師(雲端數據相關應用),待遇面議,0,0,Internet程式設計師/軟體設計工程師/MIS程式設計師,"具基本的前端開發技術1~2年，主要工作內容為協助網站切版、頁面所需之動作、特效撰寫，以及與後端資料API串接。
1 .熟悉前端框架HTML、CSS、JavaScript、Jquery、Bootstrap。
2. 熟悉Vue or React
3. 善於溝通，注重團隊任務，主動積極


加分條件：
1. 如有React、Vue(其中之一即可)開發經驗加分
2. 有使用雲端工具經驗加分
3. 另外如果有基本UI/UX概念、以及RWD設計經驗者加分
4. 善於溝通，注重團隊任務，主動積極  
",2~5人,1年以上,專科以上,資訊管理相關/資訊工程相關/其他數學及電算機科學相關,None,None,MS SQL/MySQL/HTML/JavaScript/jQuery/CSS/Sass/Node.js/ReactNative/ReactJS/AngularJS/VueJS/Angular,系統整合分析/軟體程式設計/網路程式設計/資料庫程式設計/資料庫軟體應用,,0~5人應徵,121.5720055,25.0409201
aijifeg,73ifb,Data Engineer 數據工程師(台北總公司),"月薪40,000元以上",40000,9999999,軟體設計工程師,"1. 各式報表製作
2. 數據分析及視覺化
",1~3人,1年以上,大學以上,,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,Python/MS SQL,,"1. 熟悉 Python, SQL 2. 具關聯式資料庫(Relational Database) 基本知識 2. 有良好解決問題的能力 3. 思考條理清楚 4. 具有團隊合作的能力",11~30人應徵,121.5318272,25.0522847
5lwuqew,71mmz,資深Java後端開發工程師-數據管理中心,"月薪40,000~100,000元",40000,100000,軟體設計工程師/Internet程式設計師/電子商務技術主管,"1. 開發車聯網及互聯網雲端應用
2. 設計高流量後端服務，並具備MicroService設計經驗。
3. 串接第三方服務與設計API應用服務
4. 具備Unit Test、API Test 撰寫經驗。
5. 與DevOps合作，於 Docker、Kubernetes環境運作後端服務。
6. 歡迎具備系統優化經驗者加入。

~ 歡迎您加入格上租車大家庭，一起創新與成長，成就不凡的自己！~",1~2人,3年以上,專科、大學、碩士,,None,None,Java/JavaScript,軟體程式設計,1. 熟悉Java及Spring Boot、Spring Cloud框架 2. 具備Git 軟體版本控管能力 3. 熟悉Kafka、RabbitMQ任一Message Queue以及Redis等Cache使用。 4. 熟悉PostgreSQL、MySQL任一RMDB 及 MongoDB等任一NoSQL經驗者。 5. 具備使用雲端服務經驗為佳,0~5人應徵,121.545983,24.976919
13nmrkig,6vjz8,(總公司-資訊部)數據分析專員,待遇面議,0,0,統計精算人員/資料庫管理人員/市場調查／市場分析,1.開發以及維運公司大資料數據系統/2.建立運營數據分析指標 (人數、教材器使用量、活動行為..等)/3.數據分析、資訊視覺化、說明分析結果、提出建議及後續成效評估,1~2人,5年以上,大學,數學及電算機科學學科類,None,None,Excel/PowerPoint/Google Analytics/Power BI​,專案規劃執行╱範圍管理/統計軟體操作/調查樣本統計分析/資料庫軟體應用,1.具統計及數據挖掘方法的知識與實務經驗，如：分類分群、推薦、回歸、建模等。  2.具優秀的數據分析能力，有豐富的數據驅動業務的實戰經驗。 3.具Data Mining、Machine learningt概念尤佳 。 4.具高度溝通技巧及表達能力。 5.熟悉資料庫運用。 ,6~10人應徵,121.5235472,25.0449856
b8d4h6g,4ewv7,數位媒體數據分析/解讀師,"月薪30,000~50,000元",30000,50000,市場調查／市場分析/傳播媒體企劃人員/演算法開發工程師,"職務說明：/1.擅長數據分析，解析與應用。/2.對數位媒體產業了解熟悉。/3.提升數據應用的價值，發展多元服務。/職務優勢:/1. 可以深度了解不同的數位媒體, 包含網站/行動版網站/行動app/行動社群等數位媒體 /2. 走在數位媒體前端, 熟知更多數位廣告趨勢與機會/3. 本公司為前三大台灣聯播網廣告媒體, 曾獲數位時代譽為google台灣廣告勁敵. 目前與超過900家網站, 450個APP與行動版網頁合作廣告聯播 ; 主要廣告客戶包括中華電信/台灣大哥大/中華汽車/遊戲橘子等/台灣前500大企業, 廣告規模逐年成長中！",1人,1年以上,專科以上,數學及電算機科學學科類/經濟社會及心理學科類/大眾傳播學科類,None,None,Windows 7/Excel/Outlook/PowerPoint/Word,,1.廣告相關經驗5年以上 2.熟悉統計分析軟體 3.熟悉大數據應用,0~5人應徵,121.547124,25.057434
1xzkino,6rkkm,"【數據生態營運】資料科學工程師_ 數據管理 (數數發中心, DDT)","月薪30,000~80,000元",30000,80000,其他資訊專業人員/資料庫管理人員/軟體設計工程師,【主要職責 Who we are looking for】 /資料倉儲、資料市集設計及管理之開發維運/數據營運、運用及相關系統開發維運/海內外資料倉儲數據整合與加值//【職務說明 What will you do】/1.數據介接、資料治理、數據市集與數據模型應用之程式開發維運。/2.數據應用分析、數據工程 API 程式開發維運。/3.數據應用之相關平台開發維運。 /4.數據應用之相關專案開發維運。/5.數據應用之報表平台程式開發維運。/6.資料倉儲ETL程式開發及維運。,1~7人,不拘,大學以上,統計學相關/資訊管理相關/資訊工程相關,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,Linux/ASP.NET/Java/Cognos/Informatica/Oracle/Tableau,,【擅長工具】 1.具程式撰寫能力(Java、Angular、ASP.NET Core尤佳)。 2.熟悉Linux、Windows等作業環境。(了解Linux指令與shell script尤佳) 。 3.具備系統、網路、資料庫、企業資料倉儲、ETL工具(Informatica/SSIS/Trinity尤佳)與應用程式服務操作及管理能力。 4.熟悉報表、圖表之展示及分析工具(Cognos/Tableau尤佳)。 5.熟悉資料庫語言(SQL Server/Teradata/Oracle)。  【其他條件】 1.對資料、數據具高度敏感性與熱情。 2.具備金融同業經驗及程式設計證照者尤佳。 ,6~10人應徵,121.5769572,25.0287024
wjct48g,6emjd,"專案管理師-數據科技(數數發中心, DDT)","月薪30,000~90,000元",30000,90000,軟體相關專案管理師/產品管理師/其他專案管理師,"1. 金控各子公司資料工程開發或資料分析之專案規劃、執行、進度追蹤、風險控管及資源協調
2. 洞悉、分析業務應用需求缺口，依此設計/探詢內外部解決方案
3. 規劃新數據科技解決方案導入以提升各種業務應用效率 (含系統採購行政作業流程、導入後之應用系統維運)
4. 專案會議召集與議程規劃，並定期向上呈報專案進度
5. 專案經驗傳承、專案文件管理
6. 商業分析師、資料科學家、資料工程師、業務單位等跨域之溝通協調

(本職務配合公司數據團隊布局策略，若有必要時需至子公司輪調或任務支援)",1~2人,2年以上,大學以上,,英文,聽 /精通、說 /精通、讀 /精通、寫 /精通,,,[必要條件] 1. 具數位應用/數據分析系統規劃導入/營運經驗 (金融相關應用尤佳) 2. 數據分析、數據工程或軟體開發的專案管理實務經驗二年以上 3. 具備跨部門與部門內溝通協調能力 4. 具備發現問題、疏理問題與解決問題能力 5. 具備將專案產出轉為交付文件或技術文件的文件化能力 6. 邏輯能力佳 (重要)、主動積極，抗壓性高，溝通技巧佳，具簡報能力  [加分條件] 1. 具專案或產品的 Presales 經驗尤佳 2. 具 Hadoop ecosystem 相關大數據知識者尤佳 3. 具敏捷開發專案管理經驗者尤佳,11~30人應徵,121.5691563,25.0382555
1a2x6bilbl,3yhxz,數據統計分析專員,"月薪28,400元",28400,28400,行政助理/資料輸入人員,專員要依據被分發的工作事項，進行.....//1.分類、審核文件資料，並輸入建檔。/2.負責處理資料補件作業。/3.將輸入的資料與原始文件作比對，或是重新輸入資料以確認資料的正確性。/4.找出錯誤的資料，加以修正或向上呈報。//實際工作項目以及分發之部門，以面談時為主。//※薪資福利說明：//01-年度績效獎金:任職每滿一年，薪資加1000元。/02-專業加給:取得專業證照者，一張給予「專業加給」2000元以上。(依專業度調整)/03-全勤津貼。,1人,不拘,專科以上,,None,None,Excel/Word/中文打字50~75/英文打字20~50,文件收發與檔案管理/文書處理╱排版能力/文件或資料輸入建檔處理/文件檔案資料處理、轉換及整合工作,,0~5人應徵,120.938892,24.790153
wjct48g,6l49y,"商業分析師-數據科技(數數發中心, DDT)","月薪30,000~90,000元",30000,90000,統計精算人員/產品企劃開發人員/其他專案管理師,"1.規劃與設計以「數據驅動」為核心之商業解決方案，並整合跨單位業務合作以實務落地
2.分析金控或子公司之數據資料，洞察客戶行為/屬性，提出符合業務專業的顧問建議
3.建置預測模型/演算法，預測客戶商機、風險或行為屬性，協助達成商業決策或提升效率
4.執行與推動分析型專案的進行，有效組織/配合團隊合作完成專案分析任務
(本職務配合公司數據團隊布局策略，若有必要時需至子公司輪調或任務支援)",1~3人,不拘,大學以上,,None,None,,,1. 具 SQL 資料庫程式撰寫能力 2. 熟悉 Python、R、SAS 程式分析能力 3. 熟悉資料分析、統計模型、機器學習演算法經驗者 4. 具備銀行、壽險、產險或電商等產業專業知識者佳 5. 邏輯能力佳 (重要)、主動積極，抗壓性高，溝通技巧佳，具簡報能力,11~30人應徵,121.5691563,25.0382555
10wkoo2w,74ced,【專案】數據維運工程師,待遇面議,0,0,其他資訊專業人員/資料庫管理人員,"1.	孰悉資料庫相關知識（如：資料表、資料庫等）。
2.	具有ETL及SQL開發經驗。
3.	熟悉任一種程式開發語言：Java、Python、Scala (Java尤佳)
4.	熟悉Linux及Windows操作
5.	負責相關技術文件撰寫。

",1人,2年以上,專科、大學、碩士,,英文,聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂,Linux/Java/hadoop/Hive,,具備樂於面對挑戰、解決問題、勇於任事。 具有Hadoop、Hive、Spark經驗尤佳 相關經驗2-3年以上 資訊相關畢業,0~5人應徵,121.5433783,25.0249441
10wkoo2w,74cev,【專案】資深數據工程師,待遇面議,0,0,其他資訊專業人員/資料庫管理人員,"1.	孰悉企業級資料倉儲系統與架構 (如Teradata、Oracle、MSSQL等DW資料庫系統) 。
2.	熟悉大數據技術 (Hadoop、Hive等)。
3.	熟悉ETL相關應用工具，如SSIS、Trinity等。
4.	熟悉Linux及Windows操作。
5.	負責相關技術文件撰寫。


",1人,4年以上,專科、大學、碩士,,英文,聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂,Teradata/Oracle/hadoop/Hive/Linux,,具備樂於面對挑戰、解決問題、勇於任事。 相關經驗4-5年以上 熟悉Spark、Kafka尤佳 熟悉非結構化資料庫 (NoSQL) 資訊相關畢業,0~5人應徵,121.5433783,25.0249441
10r4uuvc,70lh5,營運策略產品經理 (營運數據分析決策),"月薪35,000~45,000元",35000,45000,產品管理師/軟體相關專案管理師/其他專案管理師,"一、全方位數據分析決策/     1.跨產品數據分析決策/     2.分渠道行銷成效分析洞察/     3. 會員屬性和用戶輪廓分析//二、營運數據分析洞察/     1. 營運效率分析流程 /     2.建構營運模型 & 產品增長模型/     3.盈利能力分析//三、新專案成本效益評估流程 /     1.新產品提案流程和條件設定/     2.專案kick-off/close 標準//四、營運決策和戰略布局/     1. 發掘潛在產品/商業機會 /     2.定位營運潛在問題, 提出解決方案 /     3.市場分析和產業趨勢調研",1人,不拘,大學、碩士,,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,,,,6~10人應徵,121.466952,25.02076
1quaxzk,6sjwk,【數據發展部】資深 Java 程式設計師,待遇面議,0,0,軟體設計工程師/Internet程式設計師/其他資訊專業人員,【職務說明】/針對部門制定之集團營運策略及目標，提供專業及高可用性之應用服務系統支援，以最佳專業、效率、協調及溝通能力支援各項相關作業。並於計畫之時程控管內，進行專案之需求釐清、規劃、程式開發、測試、修正等作業，為部門創造更高經營績效。//【主要職責】/1.有效協助需求釐清，並運用有效溝通能力進行說明與協調，高效率完成需求確認。/2.於既有應用服務架構下，具有獨立完成延伸需求之系統規劃能力，包含網頁友善度流程之建議、高可用性程式架構規劃、正規化Table Schema 等相關技術能力。/3.具備獨立開發、修正應用服務系統之能力，能於專案時程計畫內，完成需求之開發、測試 (含瀏覽器相容性測試)、修正並交付。服務含集團會員中心API (CAS)、集團顧客關係管理系統 (CRM) 、集團會員經營BI 系統。/4.具備相當程度之 SQL 能力，能協助一般臨時性報表之產置。/5.具備撰寫清晰之技術文件、系統藍圖能力，以達傳承、資產保存之目標。/6.具備自主學習之熱忱，願配合部門發展方向精進不同領域之專業能力。含大數據運算相關之雲端技術與架構。/7.監控系統日誌，針對異常原因進行釐清、建議處理方式、及通報流程。/8.其他主管交辦事項。,1人,2年以上,專科、大學、碩士,,英文,聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂,Java/JSP,,1.J2EE 相關背景開發經驗 2年(含) 以上 2.具備 Java、JSP、Servlet 程式開發經驗 3.具備 Oracle、Postgresql 資料庫擇一使用經驗 4.具備 Tomcat、Jboss 擇一使用經驗 5.具備 Jquery、Ajax 前端網頁開發經驗 6.具備 SCJP、SCWCD JAVA 證照 (加分) 7.具備視覺化 JavaScript 使用經驗；Ex. ECharts.js、D3.js、Chart.js (加分) ,0~5人應徵,121.6405959,25.0610406
18mplbpc,6xvvs,【寶雅-台北總公司】行銷_數據企劃專員,"月薪30,000~36,000元",30000,36000,市場調查／市場分析/行銷企劃人員,"1. 行銷模組系統流程優化專案統籌、分析與規劃
2. 進行行銷專案評估、需求流程梳理
3. 透過分析工具建置視覺化儀表板。
4. 整合內部資料庫及外部數據，協助行銷策略規劃，並進行成效分析及優化。
5. 應用數據分析系統做消費者行為分析。
6. 專案資料分析及例行資料整理及報告，不定期專案開發執行。",1人,1年以上,大學以上,,None,None,Excel/PowerPoint/Word/Power BI​,,1. 一年以上工作經驗 ，具零售產業相關經驗者尤佳。 2. 具備優秀的溝通及良好的表達能力，能夠獨立負責即合做跟進項目。 3. 熟悉數據平台搭建，熟練使用 Excel/PPT/Word 等工具，Power BI尤佳。 4. 具備優秀的數據分析能力，擁有對數據解讀敏銳之特質。 5. 熟練使用統計分析工具，能夠獨立分析和解決問題。 6. 具備極強的學習能力和自我驅動意識，能夠發現問題並解決問題。 ,30人以上應徵,121.5436349,25.0471223
b8qfwfs,4ff20,聯播廣告優化專員（數據行銷部）,"月薪35,000~40,000元",35000,40000,網站行銷企劃/市場調查／市場分析/其他專案管理師,1. 具備Facebook／Google 或 Yahoo平台之操作優化經驗。/2. 廣告成效監看 ，調整後台，彙整報表，數據分析。/3. 主動積極，協助客戶達到廣告的KPI。/,不限,1年以上,專科以上,,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,Excel/PowerPoint/Word,行銷宣傳預算編製與控管/廣告預算控管/社群媒體經營管理/網站流量成效追蹤/傳播媒體採購規劃/廣告效益評估,,0~5人應徵,121.5427093,25.0792018
o5x51w0,6o400,1M94-醫療智慧中心臨床資料組 臨床數據分析師,"月薪35,000~39,000元",35000,39000,研究助理,1. 臨床資料清理/2. 影像標註處理/3. 數據資料分析/4. 相關文書處理,1~2人,2年以上,大學,護理助產相關/公共衛生相關,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,,,1.科系:公衛、醫管、醫技、護理、醫學相關科系，或非相關系所需具大數據或資料庫分析經驗2年以上 2.急救:BLS 3.具統計軟體、資料庫軟體、文書相關軟體、繪圖軟體能力者尤佳 4. 具大數據或資料庫分析經驗尤佳 ,0~5人應徵,120.6810232,24.1570004
wjct48g,6emjw,"資料科學家-數據科技(數數發中心, DDT)","月薪30,000~90,000元",30000,90000,統計精算人員/演算法開發工程師/其他資訊專業人員,"1. 機器學習、深度學習或統計分析模型的實作開發，包含數據清洗、特徵工程及探索、模型建置與調參
2. 配合數據技術發展目標，研究與開發可落地實用之新興數據技術，並協助提升金控整體數據技術運用能力

(本職務配合公司數據團隊布局策略，若有必要時需至子公司輪調或任務支援)",1~3人,不拘,大學以上,,英文,聽 /精通、說 /精通、讀 /精通、寫 /精通,,,"[必要條件] 1. 熟悉 Python 2. 熟悉 SQL statement 3. 熟悉機器學習、深度學習或統計模型 4. 愛好自我學習、探索與分享的態度  [加分條件] 1. 自然語言處理 (NLP)、社群網絡分析 (SNA)、時間序列分析或其他數據分析經驗 2. 具資料視覺化實作經驗與技能 3. 熟悉 Spark, Hadoop & Hive",11~30人應徵,121.5691563,25.0382555
1a2x6bk3cz,72nff,兼職人力資源或者財務運營數據分析顧問,"日薪2,000~4,000元",2000,4000,人力資源人員/人力資源主管,"你好，

在大疫情時代，德昂啓動數據分析應用化和産品化的新事業發展，這涉及各類數據分析人才整合和大數據技術人才的協同工作。我們歡迎行業和主題領域裏對于數據分析有經驗的人才參與。期望借助大家的力量，推動數據分析自動化和智能化應用。

如果您有如下想法，歡迎您來報名：
1. 在人資或者財務運營領域有多年工作經驗，幷對于分析有深入和獨到的經驗和成果，但過去主要依賴手工作業，欠缺前沿大數據BI技術的支持，希望尋找這樣的團隊來協助您將您的人資數據分析成果，進行優化幷自動化。
2. 希望能結合同樣領域或者不同領域的同好，一起學習，分享，提煉好的數據應用成果。
3. 有興趣進入大數據分析BI産業，成爲大數據分析BI專業顧問的角色。
4. 在自己原來的崗位已經有明確路徑，但希望增强大數據分析和BI領域的技能，有助于原來崗位的發揮。

職位 ： 兼職人力資源或者財務運營數據分析顧問

工作描述：
1.	和BI和數倉技術人員Cowork,協助人力資源或者財務運營數據應用BI産品開發，和人力資源或者財務數據應用項目實施。
2.	人力資源或者財務運營數據分析需求設計。
3.	人力資源或者財務運營數據質量管理。
4.	人力資源或者財務運營數據産品的推廣和培訓。
5.	大數據BI實踐方法和技能培訓

資格要求：
1.	具備多年人力資源和財務運營數據分析經驗，幷有成熟的分析模型和分析架構。
2.	擁有人力資源或者財務運營相關管理或者輔導經驗。
3.	熱誠分享，積極主動，終身學習，創新精神。
4.	有意願學習大數據BI平臺建設的全套方案。
",2~4人,6年以上,大學以上,,None,None,,具備人力資源相關知識/績效與薪酬管理,,6~10人應徵,121.5495307,25.0519742
1a2x6bl5rb,747ym,大數據開發工程師,"月薪200,000~300,000元",200000,300000,Internet程式設計師/軟體設計工程師/電玩程式設計師,"1.負責公司大資料相關系統運維，包含資料的收集、存取及存儲；
2.參與公司大資料產品的架構設計，依照業務需求持續對 Hadoop/Spark 等集群進行優化；
3.負責大資料產品核心功能的實現，從事資料ETL相關程式的開發工作。
",1~2人,不拘,碩士以上,,None,None,Linux/Python/hadoop,系統整合分析/網路程式設計/資料庫系統管理維護/資料庫程式設計/資料庫軟體應用,"1.碩士以上，電腦、數學相關專業畢業； 2.三年以上技術開發經驗，兩年以上 Linux 系統管理經驗； 3.瞭解 Hadoop ecosystem 並具有相關開發或使用經驗，如：Spark, Hive, ETL pipeline 等； 4.熟練使用ETL工具（如：Sqoop, Spark, Flink等）進行資料抽取、清洗、轉換等操作； 5.瞭解分散式系統的基本原理，具有 NoSQL 分散式存儲、計算平臺（Hadoop, Spark 等）的開發和管理經驗（如：系統維運、調優等）； 6.熟悉ELK的使用並有實踐經驗，有Grafana實踐經驗者尤佳。  ",0~5人應徵,121.774017,12.879721
a9nlils,603lk,數據工程師(亞太地區領導專業配銷商)-T7,"月薪32,000~70,000元",32000,70000,資料庫管理人員/系統維護／操作人員,1. Linux及Windows系統日常維運與障礙排除 /2. SAS分析平台安裝與建置/3. 資料蒐集、整理、清洗與運算/4. 視覺化報表設計與開發//※ 聯強集團關係企業，重視人才培育，福利制度完善，提供培訓機會。,2人,2年以上,大學以上,,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,Linux/SAS,資料庫軟體應用,1. 熟悉Linux作業系統及SAS程式開發者尤佳 2. 正向積極，樂於學習,0~5人應徵,121.5139005,25.0625022
1a2x6bi2n1,6vvcb,手機視覺智慧感測大數據APP軟體工程師,待遇面議,0,0,軟體設計工程師,1. iOS 或 Android 手機 App 開發/2. 手機影像資料擷取與數據處理智能化 /3. 可獨立作業 /4. 與多元領域團隊溝通/5. 主管交辦事項,1人,不拘,大學、碩士,資訊工程相關/電機電子工程相關,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,Java/Python/Objective-C/SWIFT/Kotlin,,1. 手機APP開發與上架經驗(有作品者佳) 2. 具機器學習，人工智慧，電腦視覺相關經驗（例如使用 PyTorch、TensorFlow、Keras，scikit-learn，Core ML，OpenCV等套件） 3. 持有經濟部能力鑑定(iPAS)證書者優先面試! MAD IOTS,0~5人應徵,120.9213273,24.7068534
5wthkkw,5zpez,工業 4.0 數據分析工程師 _ 汐止 _ 00000,"月薪30,000~60,000元",30000,60000,軟體相關專案管理師/軟體設計工程師,1. 與客戶溝通討論，協助客戶資料的萃取及整理/2. 協助參與客戶資料的分析與問題，假設和解決方案的設計/3. 參與設計機器學習，深度學習，人工智慧模型的建立與訓練，測試與評估/4. 提供客戶資料科學方面的教育訓練及諮詢顧問服務/5. 協助客戶資料科學相關的解決方案規劃與建置,1人,不拘,大學以上,工業工程相關/資訊工程相關/數理統計相關,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,,,"1. 至少熟悉一項 Programming skill: C++,  Java,  .NET 2. 熟悉 R or Python 其中一項開發程式設計 3. 熟悉資料科學所需要的數學/統計相關知識 4. 熟悉至少一項機器學習 machine learning工具 5. 有軟體系統開發經驗與能力 6. Data Model design / Database plan and design 7. Data Science related certification (nice to have) 8. 有工廠資訊系統與資料分析相關經驗尤佳",6~10人應徵,121.6473738,25.0605492
